Acct#,Site#,DBA Name,Address,Latitude,Longitude,License#,Record ID,License Code,License Name
501573,1,BEST SOUTHSIDE GYRO,"240 E 35TH ST CHICAGO, IL 60616",41.8311893,-87.6201097,2934349,2934349,1006,Retail Food Establishment
501575,1,NEW KING FOOD MART,"401 E 69TH ST CHICAGO, IL 60637",41.7694641,-87.6080961,2934351,2934351,1006,Retail Food Establishment
501576,1,GULF,"9901 S HALSTED ST CHICAGO, IL 60628",41.7139601,-87.6425917,2934353,2934353,1006,Retail Food Establishment
501577,1,45TH FOOD MART,"4509 S INDIANA AVE CHICAGO, IL 60653",41.8126404,-87.6209623,2934357,2934357,1006,Retail Food Establishment
501580,1,MOMO FACTORY,"860 N ORLEANS ST CHICAGO, IL 60610",41.8983651,-87.6374626,2934364,2934364,1006,Retail Food Establishment
501588,1,7 HEAVEN FOOD MART,"1358 W DEVON AVE CHICAGO, IL 60660",41.9983182,-87.665226,2934372,2934372,1006,Retail Food Establishment
501647,1,BEN'S FAST FOOD,"2261  MARKET ST SAN FRANCISCO, CA 94114",37.7649804,-122.4323829,2934416,2934416,8344,Shared Kitchen User (Long Term)
501672,1,CHUBBY'S CHAR HOUSE EXPRESS CO.,"1811-1835 W HARRISON ST CHICAGO, IL 60612",41.8738961,-87.67204819999999,2934453,2934453,1006,Retail Food Establishment
501676,1,NORA RESTAURANT,"636 N ST CLAIR ST CHICAGO, IL 60611",41.893627,-87.622835,2934461,2934461,1006,Retail Food Establishment
501685,1,SATURDAY KITCHEN,"404   PRAIRIE CT MORTON  GROVE, IL 60053",42.0365361,-87.7975455,2934481,2934481,8344,Shared Kitchen User (Long Term)
501695,1,NABALA CAFE,"4660 N BROADWAY  CHICAGO, IL 60640",41.9669827,-87.6587985,2934492,2934492,1006,Retail Food Establishment
501712,1,LAS DELICIAS MICHEL ICE CREAM SHOP,"3115 W 71ST ST CHICAGO, IL 60629",41.7642524,-87.7010766,2934509,2934509,1006,Retail Food Establishment
501717,1,"WINDY CITY JERK, LLC","5451 W MADISON ST CHICAGO, IL 60644",41.8802015,-87.76204,2934521,2934521,1006,Retail Food Establishment
501738,1,MEI FOOD,"220 W 31ST ST CHICAGO, IL 60616",41.8380487,-87.6456625,2934540,2934540,1006,Retail Food Establishment
501741,1,BBQ FOR YOU,"5100 S RACINE AVE CHICAGO, IL 60609",41.8012578,-87.655264,2934547,2934547,1006,Retail Food Establishment
501760,1,D&D CONVENIENCE STORE INC,"3634 W LAWRENCE AVE CHICAGO, IL 60625",41.96859,-87.7197099,2934574,2934574,1006,Retail Food Establishment
501767,1,SUPERMERCADO LA TORTILLA,"5915-5919 S WESTERN AVE CHICAGO, IL 60636",41.7722471,-87.683456,2934590,2934590,1006,Retail Food Establishment
501771,1,GEE GEE FOOD MART,"3906 W ROOSEVELT RD CHICAGO, IL 60624",41.866445,-87.7230837,2934594,2934594,1006,Retail Food Establishment
501777,1,SHAWARM & GRILL,"438 W DIVERSEY PKWY CHICAGO, IL 60614",41.9329883,-87.6401493,2934612,2934612,1006,Retail Food Establishment
501787,1,Un Amor,"1450 W CHICAGO AVE CHICAGO, IL 60642",41.8963209,-87.6644207,2934629,2934629,1006,Retail Food Establishment
501814,1,EGGS WITH BENEFITS,"6441 N SHERIDAN RD CHICAGO, IL 60626",41.9995805,-87.6604271,2934662,2934662,1006,Retail Food Establishment
501816,1,"BABA'S MINI MARKET, INC.","1002 W 63RD ST CHICAGO, IL 60621",41.779756,-87.6498557,2934665,2934665,1006,Retail Food Establishment
501840,1,MICHIGAN STOP SHOP,"10251 S MICHIGAN AVE CHICAGO, IL 60628",41.7075163,-87.619951,2934708,2934708,1006,Retail Food Establishment
501860,1,LA PLAZUELITA,"3055 S TRIPP AVE CHICAGO, IL 60623",41.8378906,-87.7303454,2938363,2938363,1006,Retail Food Establishment
501870,1,RED HOT CHILI EXPRESS LLC,"830 W SUPERIOR ST CHICAGO, IL 60626",41.8956428,-87.6478931,2934742,2934742,8344,Shared Kitchen User (Long Term)
501877,1,CHICAGO NO SAUCE BOSS,"502 E 47TH ST CHICAGO, IL 60653",41.8095095,-87.6136536,2934749,2934749,1006,Retail Food Establishment
501878,1,Edgebrook Coffee Shop,"6322 N CENTRAL AVE CHICAGO, IL 60646",41.9969655,-87.7640849,2934751,2934751,1006,Retail Food Establishment
501881,1,Pure Green,"1156 N STATE ST CHICAGO, IL 60610",41.903435,-87.628777,2934758,2934758,1006,Retail Food Establishment
501927,1,CITGO,"415-425 S PULASKI RD CHICAGO, IL 60624",41.8685245,-87.7252144,2938670,2938670,1006,Retail Food Establishment
501928,1,"MOBIL,CHESTER'S& MICHOACANA","4247-4259 W LAWRENCE AVE CHICAGO, IL 60630",41.9675777,-87.7800818,2951678,2951678,1006,Retail Food Establishment
501932,1,GREEN PALACE,"336-338 N LARAMIE AVE CHICAGO, IL 60644",41.8857613,-87.7552554,2939298,2939298,1006,Retail Food Establishment
501934,1,GAIA JUICE & WELLNESS,"1745 W DIVISION ST CHICAGO, IL 60622",41.6735237,-87.6700369,2934812,2934812,1006,Retail Food Establishment
501948,1,CHICKEN INN LLC,"7536 N MILWAUKEE AVE CHICAGO, IL 60631",42.0179999,-87.8071301,2934864,2934864,1006,Retail Food Establishment
501972,1,OUTDOOR GRILL,"3265 N MILWAUKEE AVE CHICAGO, IL 60618",41.9406036,-87.7260147,2934892,2934892,1006,Retail Food Establishment
501978,1,"SISTAS IN THE VILLAGE, LLC","5800 S ADA ST CHICAGO, IL 60636",41.78853,-87.658483,2934900,2934900,4405,Mobile Food License
501982,1,Gaoku Izakaya & Craft Drinks,"2759 W AUGUSTA BLVD CHICAGO, IL 60622",41.899201,-87.6963906,2934909,2934909,1006,Retail Food Establishment
501995,1,ROSITA'S TACOS & COCINA INC,"3336 1/2 W LAWRENCE AVE CHICAGO, IL 60625",41.9686408,-87.71238249999999,2934923,2934923,1006,Retail Food Establishment
502001,1,Taco Pros,"7108 S WESTERN AVE CHICAGO, IL 60636",41.7643597,-87.6837416,2934937,2934937,1006,Retail Food Establishment
502026,1,STRAPOLI PIZZERIA AND ALL DAY CAFE,"545 W DIVERSEY PKWY CHICAGO, IL 60614",41.9327558,-87.6430143,2934949,2934949,1006,Retail Food Establishment
502052,1,RIVERSIDE MARKET,"1240 N HALSTED ST CHICAGO, IL 60642",41.9069883,-87.6481715,2934974,2934974,1006,Retail Food Establishment
502063,1,GULF,"4751 W HARRISON ST CHICAGO, IL 60644",41.8729417,-87.7445438,2934987,2934987,1006,Retail Food Establishment
502068,1,SUPPLY 4 LESS,"3750 W CHICAGO AVE CHICAGO, IL 60651",41.8956198,-87.7207657,2944024,2944024,1006,Retail Food Establishment
502076,1,BUENO DAYS LLC,"2901-2909 W CERMAK RD CHICAGO, IL 60623",41.8517036,-87.7105835,2935036,2935036,1006,Retail Food Establishment
502119,1,PROGRESS AFRICAN FOODS,"67 1/2 E 43RD ST CHICAGO, IL 60653",41.8163495,-87.623632,2938290,2938290,1006,Retail Food Establishment
502126,1,"CHECK THE FRIDGE, LLC","1850 S BLUE ISLAND AVE CHICAGO, IL 60608",41.860075,-87.6592416,2938308,2938308,1006,Retail Food Establishment
502127,2,AVOCADO THEORY,"15621  117TH CT ORLAND PARK, IL 60467",41.6048777,-87.9045553,2956146,2956146,8344,Shared Kitchen User (Long Term)
502129,1,NAAN TANDOOR BAKERY,"6236 N CALIFORNIA AVE CHICAGO, IL 60659",41.9946666,-87.6996491,2938312,2938312,1006,Retail Food Establishment
502140,1,LA NEVERITA ICE CREAM & ANTOJITOS,"5158 S KEDZIE AVE CHICAGO, IL 60632",41.7995812,-87.7038404,2938319,2938319,1006,Retail Food Establishment
502169,1,HALSTED WAY FOOD MART,"7356 S HALSTED ST CHICAGO, IL 60621",41.7605407,-87.6444047,2938348,2938348,1006,Retail Food Establishment
502174,1,EGG TUCK,"326 N MICHIGAN AVE CHICAGO, IL 60601",41.8876083,-87.6248291,2938350,2938350,1006,Retail Food Establishment
502185,1,ENGLEWOOD FOOD WHOLESALE MARKET INC.,"5901 S RACINE AVE CHICAGO, IL 60636",41.7867197,-87.654514,2938365,2938365,1006,Retail Food Establishment
502216,2,GORDITAS Y TACOS JULI,"7437 W 56TH ST SUMMIT, IL 60501",41.7898156,-87.8075838,2938417,2938417,8344,Shared Kitchen User (Long Term)
502288,1,NAKHIL PALACE,"6014-6016 W IRVING PARK RD CHICAGO, IL 60634",41.9532593,-87.7774982,2938579,2938579,1006,Retail Food Establishment
502295,1,ERIN'S CUP,"1212 W 111TH ST CHICAGO, IL 60643",41.692416,-87.6527332,2938591,2938591,1006,Retail Food Establishment
502298,1,LA BAGUETTE CHICAGO  / TORTAS FUTBOLERAS,"3103 W 26TH ST CHICAGO, IL 60623",41.8429435,-87.7026073,2938603,2938603,1006,Retail Food Establishment
502320,1,UPTOWN RESTAURANT,"1031 W WILSON AVE CHICAGO, IL 60640",41.965244,-87.6558104,2938635,2938635,1006,Retail Food Establishment
502321,1,SOLOWAY COFFEE,"2275 N LINCOLN AVE CHICAGO, IL 60614",41.9235465,-87.6458998,2938639,2938639,1006,Retail Food Establishment
502325,1,4X4 EXTREME BURGERS,"3093  GRANDE TRL YORKVILLE, IL 60560",41.6872423,-88.4027136,2938649,2938649,8344,Shared Kitchen User (Long Term)
502345,1,NIKKI'S PLACE & CATERING INC.,"5940-5942 W FULLERTON AVE CHICAGO, IL 60639",41.924114,-87.7558986,2938667,2938667,1006,Retail Food Establishment
502356,1,SIAM PASTA,"7416-7418 N WESTERN AVE CHICAGO, IL 60645",42.0164183,-87.6905131,2938681,2938681,1006,Retail Food Establishment
502391,1,New Crespo Finer Foods,"2157 W NORTH AVE CHICAGO, IL 60647",41.9102899,-87.6821951,2938722,2938722,1006,Retail Food Establishment
502392,1,GENES SOUL FOOD,"12253 S HALSTED ST CHICAGO, IL 60628",41.6707777,-87.6413831,2938729,2938729,1006,Retail Food Establishment
502398,1,EL BUEN SAN PEDRANO,"4500 S WOOD ST CHICAGO, IL 60609",41.8120682,-87.6702779,2943386,2943386,1006,Retail Food Establishment
502398,2,EL BUEN SAN PEDRANO,"3852 W 63RD ST CHICAGO, IL 60629",41.7789242,-87.7199552,3002055,3002055,1006,Retail Food Establishment
502422,1,WINDY CITY FOOD MARKET,"609 W 119TH ST CHICAGO, IL 60628",41.6776289,-87.637554,2938771,2938771,1006,Retail Food Establishment
502443,1,CHATHAM DELI AND SOUL,"710 E 83RD ST CHICAGO, IL 60619",41.7440162,-87.6069183,2938802,2938802,1006,Retail Food Establishment
502454,1,FAIZA CHICAGO,"3315 W BRYN MAWR AVE CHICAGO, IL 60659",41.9828644,-87.7119442,2938815,2938815,1006,Retail Food Establishment
502459,1,LA FONDA GTO,"1738 W 47TH ST CHICAGO, IL 60609",41.808792,-87.6689598,2938820,2938820,1006,Retail Food Establishment
502472,1,TAQUERIA & TAMALES EL BUEN GUSTO,"6012 W FULLERTON AVE CHICAGO, IL 60639",41.9240212,-87.776379,2938829,2938829,1006,Retail Food Establishment
502474,1,WEEKDAY FOOD CO.,"2612 W HURON ST CHICAGO, IL 60612",41.8940612,-87.6923482,2938832,2938832,8344,Shared Kitchen User (Long Term)
502488,3,EKIOSA MARKET LLC,"2234 E 75TH ST CHICAGO, IL 60649",41.7591253,-87.5698513,2988477,2988477,1006,Retail Food Establishment
502497,1,THE PORT OF PERI PERI,"169  MALLARD LN BLOOMINGDALE, IL 60108",41.9492111,-88.1294597,2938870,2938870,8344,Shared Kitchen User (Long Term)
502511,1,SACRAMENTO THREE BROTHERS,"603 S SACRAMENTO BLVD CHICAGO, IL 60612",41.8736213,-87.7008988,2938902,2938902,1006,Retail Food Establishment
502518,1,YA YA MAS,"1755 N SHEFFIELD AVE CHICAGO, IL 60614",41.9136258,-87.6530972,2938913,2938913,1006,Retail Food Establishment
502523,1,CASA HUITZIL INCORPORATED,"7754  MOODY AVE BURBANK, IL 60459",41.7512314,-87.7743498,2938918,2938918,8344,Shared Kitchen User (Long Term)
502537,1,CHINA WOK,"2485 N CLARK ST CHICAGO, IL 60614",41.9277672,-87.6416112,2938937,2938937,1006,Retail Food Establishment
502542,1,PARKWEST LIQUOR,"2570 N LINCOLN AVE CHICAGO, IL 60614",41.9285059,-87.65331710000001,2938941,2938941,1474,Package Goods
502548,2,Blue Sushi Sake Grill and Ghost Donkey,"415 N DEARBORN ST CHICAGO, IL 60654",41.8898077,-87.6293468,2983717,2983717,1006,Retail Food Establishment
502550,1,PHO NAM LUA,"6261 N MCCORMICK RD CHICAGO, IL 60659",41.9953048,-87.7131051,2938979,2938979,1006,Retail Food Establishment
502553,1,TO BE SERVED,"1950 W 87TH ST CHICAGO, IL 60620",41.7360264,-87.6302973,2938991,2938991,1006,Retail Food Establishment
502622,1,OLIO E PIU,"445 N DEARBORN ST CHICAGO, IL 60654",41.8902042,-87.6295011,2939094,2939094,1006,Retail Food Establishment
502629,1,Pan Mahal,"2353 W DEVON AVE CHICAGO, IL 60659",41.99766,-87.6891139,2939110,2939110,1006,Retail Food Establishment
502630,1,Culver's of Chicago JPSTA,"4347 W CHICAGO AVE CHICAGO, IL 60651",41.8947756,-87.7352559,2939113,2939113,1006,Retail Food Establishment
502647,1,"QUICK FOOD MART 2, INC.","547 N KEDZIE AVE CHICAGO, IL 60612",41.8917079,-87.7062158,2943732,2943732,1006,Retail Food Establishment
502648,1,PARIS BAGUETTE,"2239 S WENTWORTH AVE CHICAGO, IL 60616",41.8517761,-87.6318475,2939148,2939148,1006,Retail Food Establishment
502650,1,M HOUSE,"800 W 27TH ST CHICAGO, IL 60608",41.8447559,-87.646653,2939151,2939151,1474,Package Goods
502651,1,PH - HI CAFE,"3539 N WESTERN AVE CHICAGO, IL 60618",41.9460107,-87.6877924,2939153,2939153,1006,Retail Food Establishment
502657,1,"THE HOAGIE PLACE # 3, LLC","1313 E 87TH ST CHICAGO, IL 60619",41.7367376,-87.5926264,2939164,2939164,1006,Retail Food Establishment
502671,1,DRAKE QUICK STOP,"4001 W MONTROSE AVE CHICAGO, IL 60641",41.960863,-87.727992,2939199,2939199,1006,Retail Food Establishment
502684,1,Shane's Sweet & Savory,"5430 N SHERIDAN RD CHICAGO, IL 60640",41.9809519,-87.6554918,2939207,2939207,8344,Shared Kitchen User (Long Term)
502686,1,DAWN LLC,"1642 E 56TH ST CHICAGO, IL 60637",41.7937993,-87.5846464,2939212,2939212,1006,Retail Food Establishment
502690,1,COMMUNITY CREAMERY,"2131 N LEAVITT ST CHICAGO, IL 60647",41.920912,-87.6823808,2939219,2939219,8344,Shared Kitchen User (Long Term)
502702,1,DONER 97,"2435 N CLARK ST CHICAGO, IL 60614",41.9264694,-87.6408972,2939234,2939234,1006,Retail Food Establishment
502711,1,LA COCINA DE IRMA,"4224 W 31ST ST CHICAGO, IL 60623",41.8370306,-87.730263,2939245,2939245,1006,Retail Food Establishment
502730,1,Americano 1816,"1800 N LINCOLN AVE CHICAGO, IL 60614",41.9209973,-87.6425424,2939260,2939260,1006,Retail Food Establishment
502739,1,JEREZ TACOS RESTAURANT,"4803 N PULASKI RD CHICAGO, IL 60630",41.9684499,-87.7279003,2939273,2939273,1006,Retail Food Establishment
502754,1,SPOT STOP DELI & GROCERY,"1122 W WILSON AVE CHICAGO, IL 60640",41.9655203,-87.6586425,2939301,2939301,1006,Retail Food Establishment
502780,1,ROYAL AFRICANA LOUNGE INC,"5973 N CLARK ST CHICAGO, IL 60660",41.9904402,-87.6697339,2939327,2939327,1006,Retail Food Establishment
502781,1,ZELDA'S SANDWICH JOINT,"3146 N ELSTON AVE CHICAGO, IL 60618",41.9381246,-87.6968792,2939332,2939332,8344,Shared Kitchen User (Long Term)
502786,1,NOW LUCK LLC,"3448 W FOSTER AVE CHICAGO, IL 60625",41.9757907,-87.7029014,2939340,2939340,1006,Retail Food Establishment
502790,1,ISMAEL LUCERO LOPEZ / MADAI,"2242 S 53RD AVE CICERO, IL 60804",41.8495202,-87.7566033,2939377,2939377,8344,Shared Kitchen User (Long Term)
502790,2,CASA MADAI,"2023 S RACINE AVE CHICAGO, IL 60608",41.8544443,-87.6560708,2948732,2948732,1006,Retail Food Establishment
502809,1,HUARACHES BUCKTOWN,"2009 N DAMEN AVE CHICAGO, IL 60647",41.9181079,-87.677445,2939422,2939422,1006,Retail Food Establishment
502826,1,Drip Collective LLC,"172 N RACINE AVE CHICAGO, IL 60607",41.8850922,-87.65693639999999,2939457,2939457,1006,Retail Food Establishment
502833,1,DOS BROS FRESH MEXICAN GRILL,"26 S CLINTON ST CHICAGO, IL 60661",41.8889262,-87.6414207,2939468,2939468,1006,Retail Food Establishment
502841,1,7-Eleven #41810A,"5037 W LAWRENCE AVE CHICAGO, IL 60630",41.9680317,-87.7539776,2939479,2939479,1006,Retail Food Establishment
502852,1,LATINO'S BAR & RESTAURANT,"2542-2544 W PETERSON AVE CHICAGO, IL 60659",41.9906191,-87.6863074,2939499,2939499,1006,Retail Food Establishment
502866,1,La Serre / Bar La Rue,"820 W FULTON MARKET  CHICAGO, IL 60607",41.8869659,-87.648427,2939518,2939518,1006,Retail Food Establishment
502910,1,SHARKS FISH & CHICKEN,"2640 E 75TH ST CHICAGO, IL 60649",41.7592934,-87.560041,2943330,2943330,1006,Retail Food Establishment
502914,1,BIG MOE'S CELLULAR & FOOD,"5539-5541 W CHICAGO AVE CHICAGO, IL 60651",41.8950475,-87.7435762,2943340,2943340,1006,Retail Food Establishment
502919,1,Cinnaholic South Loop,"1254 S CANAL ST CHICAGO, IL 60607",41.865973,-87.639316,2943352,2943352,1006,Retail Food Establishment
502947,1,S2 EXPRESS GRILL,"12237  LANCASHIRE CT MOKENA, IL 60448",41.5291451,-87.9144926,2943399,2943399,8344,Shared Kitchen User (Long Term)
502950,1,XOCOME ANTOJERIA,"5200 S ARCHER AVE CHICAGO, IL 60632",41.8001271,-87.7348724,2943404,2943404,1006,Retail Food Establishment
502959,1,SHAKESPEAR ROSE CULINARY KITCHEN,"6246 S ST LAWRENCE AVE CHICAGO, IL 60637",41.7807312,-87.6110297,2943416,2943416,1006,Retail Food Establishment
502980,1,NEVERIA Y PALETERIA JAMAY JAL. LLC,"13301 S BRANDON AVE CHICAGO, IL 60633",41.6535541,-87.5456305,2943431,2943431,1006,Retail Food Establishment
502992,1,BP,"101-111 N WESTERN AVE CHICAGO, IL 60612",41.8844623,-87.686527,2943452,2943452,1006,Retail Food Establishment
502999,1,TAMALES MI CHULA,"4638 N KEDZIE AVE CHICAGO, IL 60625",41.9658295,-87.7088356,2943463,2943463,1006,Retail Food Establishment
503028,1,SHARKS FISH & CHICKEN TONYS PHILLY STEAKS,"1538 E 87TH ST CHICAGO, IL 60619",41.7370654,-87.5863576,2943505,2943505,1006,Retail Food Establishment
503055,1,MADINA GROCERS INC.,"2507 W DEVON AVE CHICAGO, IL 60659",41.9975002,-87.6925907,2943538,2943538,1006,Retail Food Establishment
503065,1,G & D FOOD MARKET,"7106 S JEFFERY BLVD CHICAGO, IL 60649",41.765886,-87.5764041,2943551,2943551,1006,Retail Food Establishment
503074,1,Bronzeville Convenience Mart,"450 E 43RD ST CHICAGO, IL 60653",41.8167271,-87.6116171,2943560,2943560,1006,Retail Food Establishment
503082,1,Carino,"4662 N BROADWAY   CHICAGO, IL 60640",41.9669988,-87.6586177,2943577,2943577,1006,Retail Food Establishment
503108,1,EL DULCE SABOR,"3620 W 16TH ST CHICAGO, IL 60623",41.8591244,-87.7161427,2943628,2943628,1006,Retail Food Establishment
503110,2,Avaspi Anatolian Tapas,"1258 W BELMONT AVE CHICAGO, IL 60657",41.9399693,-87.6611959,2948688,2948688,1006,Retail Food Establishment
503132,1,SANFORD FOOD MARKET,"501 N LARAMIE AVE CHICAGO, IL 60644",41.8894378,-87.7551785,2943668,2943668,1006,Retail Food Establishment
503145,1,TACOS BUSCADOS CHICAGO,"7955 W ADDISON ST CHICAGO, IL 60634",41.9448609,-87.826398,2943688,2943688,1006,Retail Food Establishment
503146,1,SIGNATURE BAR,"1312 S WABASH AVE CHICAGO, IL 60605",41.8652826,-87.6260706,2943689,2943689,1006,Retail Food Establishment
503147,1,"PANADERIA MANA, INC.","2863 W CERMAK RD CHICAGO, IL 60623",41.8516464,-87.6978824,2943692,2943692,1006,Retail Food Establishment
503154,1,TAQUERIA Y CARNITAS DON VALDEZ,"3119 W LAWRENCE AVE CHICAGO, IL 60625",41.9683219,-87.7069812,2943706,2943706,1006,Retail Food Establishment
503155,1,Slice and Share LLC,"150 W SUPERIOR ST CHICAGO, IL 60654",41.8958457,-87.6331123,2943709,2943709,8344,Shared Kitchen User (Long Term)
503156,1,SNACK LAB LLC,"2013 W MOFFAT ST CHICAGO, IL 60647",41.9152821,-87.6781619,2943712,2943712,8344,Shared Kitchen User (Long Term)
503158,1,KETO FRESH CHICAGO,"4318 N LARAMIE AVE CHICAGO, IL 60641",41.9594208,-87.757564,2943717,2943717,8344,Shared Kitchen User (Long Term)
503165,1,DUNKIN,"3505 W ROOSEVELT RD CHICAGO, IL 60624",41.8660143,-87.71335870000001,2943729,2943729,1006,Retail Food Establishment
503169,1,The Vig West Loop,"312 N CARPENTER ST CHICAGO, IL 60607",41.8710665,-87.6532579,2943744,2943744,1006,Retail Food Establishment
503183,1,CAFE LIBRA,"1905-1907 W FOSTER AVE CHICAGO, IL 60640",41.9761332,-87.6723277,2943760,2943760,1006,Retail Food Establishment
503187,1,THAI TACO,"5815 N SHERIDAN RD CHICAGO, IL 60660",41.9880037,-87.6550073,2943766,2943766,8344,Shared Kitchen User (Long Term)
503196,1,NATIVE FOOD CAFE,"218 S CLARK ST CHICAGO, IL 60604",41.8788607,-87.6309716,2943772,2943772,1006,Retail Food Establishment
503228,1,BAI ORDO,"2621 W LAWRENCE AVE CHICAGO, IL 60625",41.9684443,-87.6947404,2943812,2943812,1006,Retail Food Establishment
503230,1,BLISS BOWLS,"557 W DIVERSEY PKWY CHICAGO, IL 60614",41.9327545,-87.6430767,2943819,2943819,1006,Retail Food Establishment
503237,1,WESTERN JERK,"1334 W 87TH ST CHICAGO, IL 60620",41.736104,-87.6571604,2943828,2943828,1006,Retail Food Establishment
503260,1,FORNOMAURI,"620 S DEARBORN ST CHICAGO, IL 60605",41.8737906,-87.6294317,2943842,2943842,1006,Retail Food Establishment
503280,1,ALEX FOOD MARKET,"3925 W CHICAGO AVE CHICAGO, IL 60651",41.895085,-87.7245954,2944007,2944007,1006,Retail Food Establishment
503284,1,BRISTOL FOOD & LIQUOR,"5201-5207 W BELMONT AVE CHICAGO, IL 60641",41.9388578,-87.7454155,2943884,2943884,1006,Retail Food Establishment
503296,1,Divan Chicago,"868 N FRANKLIN ST CHICAGO, IL 60610",41.8985367,-87.6360665,2943902,2943902,1006,Retail Food Establishment
503308,1,BEATRIX COFFEE ROASTERS,"2558 W 16TH ST CHICAGO, IL 60608",41.8593902,-87.6896967,2943935,2943935,1006,Retail Food Establishment
503336,1,MIXOACANA,"3101 W 25TH ST CHICAGO, IL 60623",41.8461525,-87.70280869999999,2943986,2943986,1006,Retail Food Establishment
503355,1,HONEY WORLD,"7033 N KEDZIE AVE CHICAGO, IL 60645",42.0090555,-87.708457,2944009,2944009,8344,Shared Kitchen User (Long Term)
503368,1,Omakase Shoji,"1641 W CHICAGO AVE CHICAGO, IL 60622",41.895807,-87.6689374,2944019,2944019,1006,Retail Food Establishment
503374,1,THE FUNKY MONKEY JUICE BAR,"11234 S CHURCH ST CHICAGO, IL 60643",41.6896591,-87.6668077,2944027,2944027,8344,Shared Kitchen User (Long Term)
503419,1,MURA MURA RAMEN,"1217 W DEVON AVE CHICAGO, IL 60660",41.9934879,-87.9403619,2944078,2944078,1006,Retail Food Establishment
503454,1,HANGRY CLUCK,"7759 S CICERO AVE CHICAGO, IL 60652",41.751625,-87.7413396,2944142,2944142,1006,Retail Food Establishment
503462,1,HOT PANS CATERING,"535  8TH ST CHICAGO HEIGHTS, IL 60411",41.516579,-87.664632,2944144,2944144,8344,Shared Kitchen User (Long Term)
503469,1,VIVA LA LIFE,"7364 N CLARK ST CHICAGO, IL 60626",42.0156234,-87.6752805,2944159,2944159,1006,Retail Food Establishment
503481,1,BANANA BLOSSOM,"6415 N SHERIDAN RD CHICAGO, IL 60626",41.9992851,-87.6605558,2944193,2944193,8344,Shared Kitchen User (Long Term)
503488,1,COTTAGE FUEL,"7560 S COTTAGE GROVE AVE CHICAGO, IL 60619",41.7570611,-87.6056386,2957230,2957230,1006,Retail Food Establishment
503492,1,Modern Relish,"632-636 N ASHLAND AVE CHICAGO, IL 60622",41.8936549,-87.6671612,2944203,2944203,1006,Retail Food Establishment
503494,1,TAPICOZZA,"1002 W LAKE ST CHICAGO, IL 60607",41.8857729,-87.6524108,2944207,2944207,1006,Retail Food Establishment
503518,1,Common Decency Fever Dream,"3152-3154 W DIVERSEY AVE CHICAGO, IL 60647",41.9321239,-87.6954827,2944240,2944240,1006,Retail Food Establishment
503521,1,SMART STOP,"4710 N MILWAUKEE AVE CHICAGO, IL 60630",41.9658869,-87.7591647,2944249,2944249,1006,Retail Food Establishment
503554,1,SUSHI-SAN,"1950 N HALSTED ST CHICAGO, IL 60614",41.9304796,-87.6489395,2947985,2947985,1006,Retail Food Establishment
503555,1,Dunkin' Baskin,"2400 W 24TH ST CHICAGO, IL 60608",41.9441944,-87.6881178,2947990,2947990,1006,Retail Food Establishment
503556,1,Dunkin',"6903 S PERRY AVE CHICAGO, IL 60621",41.7689006,-87.6277025,2947992,2947992,1006,Retail Food Establishment
503557,1,TASTE OF THE EAST,"575   DENOYER TRAIL  WHEELING, IL 60090",42.1489887,-87.9346123,2947999,2947999,8344,Shared Kitchen User (Long Term)
503577,1,TROPICAL SMOOTHIE CAFE,"4711 W FOSTER AVE CHICAGO, IL 60630",41.9752895,-87.7444391,2948008,2948008,1006,Retail Food Establishment
503604,1,INFINITY AFFAIRS CATERING AND EVENTS LLC,"7339  WINTHROP WAY DOWNERS GROVE, IL 60516",41.754351,-88.00153,2948025,2948025,8344,Shared Kitchen User (Long Term)
503615,1,MOMBO WINGS & BUBBLE TEA,"6214 N WESTERN AVE CHICAGO, IL 60659",41.9944386,-87.6898855,2948034,2948034,1006,Retail Food Establishment
503623,1,ECUADORIAN GUSS BAKERY,"3658 W LAWRENCE AVE CHICAGO, IL 60625",41.9685202,-87.7204751,2948050,2948050,1006,Retail Food Establishment
503625,1,KARMA FOOD MART,"2858 W ROOSEVELT RD CHICAGO, IL 60612",41.8665702,-87.6977162,2948051,2948051,1006,Retail Food Establishment
503643,2,Blue Octopus LLC,"1730 N WESTERN AVE CHICAGO, IL 60647",41.9131553,-87.6876898,2951919,2951919,8344,Shared Kitchen User (Long Term)
503647,1,KIM'S KOREAN CUISINE,"3422 N BROADWAY  CHICAGO, IL 60657",41.9438979,-87.6453342,2948072,2948072,1006,Retail Food Establishment
503655,1,"MIXTECO #2, LLC","2245 W IRVING PARK RD CHICAGO, IL 60618",41.9538545,-87.6854314,2948093,2948093,1006,Retail Food Establishment
503657,2,MIMI'S KIMBAP LLC,"510 W ERIE ST CHICAGO, IL 60654",41.8940169,-87.6326629,2961525,2961525,8344,Shared Kitchen User (Long Term)
503661,1,BROADWAY CAFE,"22 E ADAMS ST CHICAGO, IL 60603",41.8796104,-87.6268635,2948103,2948103,1006,Retail Food Establishment
503669,1,AMOCO,"2340 W 52ND ST CHICAGO, IL 60609",41.7989232,-87.6824856,2948109,2948109,1006,Retail Food Establishment
503691,1,111 FOOD Z & Z,"1101 W 111TH ST CHICAGO, IL 60643",41.6921059,-87.6498435,2948147,2948147,1006,Retail Food Establishment
